TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,-0.102,-0.49,0.895,-14.405,-72.998,4.638,0,0,0,
,-0.11,-0.491,0.898,-15.32,-60.486,-2.686,0,0,0,
,-0.109,-0.495,0.901,-27.161,-47.669,-6.714,0,0,0,
,-0.105,-0.491,0.915,-27.71,-45.105,-12.879,0,0,0,
,-0.12,-0.481,0.935,-8.606,-25.452,-13.855,0,0,0,
,-0.1,-0.495,0.94,2.624,-15.381,-19.837,0,0,0,
,-0.118,-0.498,0.913,28.93,-11.353,-8.545,0,0,0,
,-0.121,-0.506,0.899,23.986,4.211,-25.025,0,0,0,
,-0.11,-0.495,0.9,-17.884,32.592,-38.819,0,0,0,
,-0.102,-0.508,0.892,17.089,46.203,-34.424,0,0,0,
,-0.104,-0.525,0.867,36.071,42.358,-37.903,0,0,0,
,-0.117,-0.531,0.853,40.588,37.658,-38.575,0,0,0,
,-0.117,-0.527,0.86,39.672,37.841,-37.232,0,0,0,
,-0.101,-0.502,0.869,21.057,28.198,-42.664,0,0,0,
,-0.103,-0.521,0.855,6.469,25.146,-41.504,0,0,0,
,-0.101,-0.513,0.854,0.488,19.714,-39.917,0,0,0,
,-0.1,-0.507,0.872,4.089,20.874,-38.208,0,0,0,
,-0.094,-0.527,0.906,11.962,40.039,-37.842,0,0,0,
,-0.104,-0.537,0.871,7.385,42.48,-34.363,0,0,0,
,-0.109,-0.543,0.859,0.732,47.18,-39.429,0,0,0,
,-0.097,-0.541,0.845,-22.828,50.109,-39.734,0,0,0,
,-0.085,-0.527,0.858,-37.903,51.452,-47.364,0,0,0,
,-0.091,-0.517,0.872,-28.199,60.241,-52.552,0,0,0,
,-0.086,-0.514,0.873,-0.428,59.082,-46.631,0,0,0,
,-0.09,-0.523,0.859,17.822,59.631,-49.561,0,0,0,
,-0.089,-0.524,0.847,17.028,47.973,-44.434,0,0,0,
,-0.092,-0.53,0.851,6.225,52.124,-42.969,0,0,0,
,-0.085,-0.537,0.845,6.408,52.49,-44.8,0,0,0,
,-0.079,-0.548,0.841,-3.724,39.428,-45.044,0,0,0,
,-0.085,-0.561,0.844,-29.969,39.062,-47.12,0,0,0,
,-0.08,-0.565,0.853,-31.189,44.128,-48.523,0,0,0,
,-0.077,-0.554,0.862,-40.467,43.518,-44.8,0,0,0,
,-0.079,-0.538,0.871,-43.946,37.353,-42.664,0,0,0,
