TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.927,0.172,0.104,213.684,135.681,-12.207,0,0,0,
,0.924,0.168,0.104,236.633,139.221,-25.94,0,0,0,
,0.931,0.165,0.108,256.469,138.916,-37.903,0,0,0,
,0.941,0.162,0.127,262.756,133.911,-49.927,0,0,0,
,0.955,0.122,0.177,202.453,112.671,-65.43,0,0,0,
,0.97,0.1,0.21,61.523,84.228,-69.703,0,0,0,
,0.983,0.111,0.223,-88.562,39.794,-72.083,0,0,0,
,0.976,0.143,0.241,-210.511,-5.494,-64.148,0,0,0,
,0.958,0.185,0.222,-263.184,-26.673,-63.05,0,0,0,
,0.949,0.228,0.185,-239.441,-28.382,-72.754,0,0,0,
,0.943,0.241,0.154,-169.434,-23.926,-86.304,0,0,0,
,0.938,0.261,0.124,-74.036,-8.24,-96.131,0,0,0,
,0.955,0.267,0.108,59.936,4.089,-110.962,0,0,0,
,0.976,0.234,0.092,170.471,1.403,-107.85,0,0,0,
,0.973,0.224,0.079,247.192,-6.165,-97.535,0,0,0,
,0.971,0.21,0.067,314.697,-14.161,-88.746,0,0,0,
,0.963,0.186,0.062,351.623,-21.973,-75.745,0,0,0,
,0.958,0.165,0.062,354.065,-24.598,-64.698,0,0,0,
,0.956,0.15,0.071,317.627,-22.522,-50.293,0,0,0,
,0.954,0.142,0.078,256.164,-18.982,-33.57,0,0,0,
,0.959,0.139,0.079,187.683,-14.466,-21.119,0,0,0,
,0.958,0.148,0.122,116.211,-7.203,-2.625,0,0,0,
,0.962,0.143,0.091,53.344,-4.578,5.981,0,0,0,
,0.964,0.148,0.082,-3.052,-1.954,16.784,0,0,0,
,0.968,0.157,0.067,-37.476,-2.564,22.827,0,0,0,
,0.97,0.172,0.067,-39.368,-4.944,25.94,0,0,0,
,0.974,0.176,0.071,-21.912,-4.639,23.132,0,0,0,
,0.979,0.176,0.078,0.732,-10.315,21.728,0,0,0,
,0.964,0.17,0.086,13.855,-15.809,22.949,0,0,0,
,0.963,0.166,0.098,18.066,-2.93,16.052,0,0,0,
,0.977,0.166,0.108,22.094,7.507,13.305,0,0,0,
,0.968,0.173,0.121,29.235,4.821,16.601,0,0,0,
,0.958,0.174,0.127,44.311,12.817,12.634,0,0,0,
,0.953,0.174,0.137,66.589,12.817,15.136,0,0,0,
,0.935,0.179,0.142,95.398,9.826,21.789,0,0,0,
,0.927,0.174,0.146,131.713,6.897,24.169,0,0,0,
,0.932,0.167,0.147,162.902,0.976,23.803,0,0,0,
,0.933,0.159,0.148,180.847,-10.376,20.324,0,0,0,
,0.929,0.153,0.144,191.345,-25.147,16.479,0,0,0,
,0.924,0.149,0.15,190.307,-38.514,8.056,0,0,0,
,0.922,0.143,0.152,176.33,-50.538,-3.174,0,0,0,
,0.919,0.139,0.151,145.019,-63.538,-13.428,0,0,0,
,0.918,0.133,0.143,98.999,-73.67,-17.579,0,0,0,
,0.922,0.123,0.124,35.644,-83.558,-24.231,0,0,0,
,0.933,0.115,0.109,-39.124,-88.318,-24.17,0,0,0,
,0.938,0.121,0.103,-114.38,-89.844,-22.095,0,0,0,
,0.942,0.138,0.096,-160.95,-89.112,-22.339,0,0,0,
,0.944,0.144,0.094,-191.102,-84.961,-25.696,0,0,0,
,0.939,0.151,0.09,-208.069,-77.332,-30.701,0,0,0,
,0.933,0.165,0.089,-206.299,-61.28,-39.795,0,0,0,
,0.928,0.175,0.091,-184.998,-47.303,-51.819,0,0,0,
,0.921,0.18,0.094,-151.978,-29.847,-64.393,0,0,0,
,0.923,0.185,0.091,-111.939,-13.794,-81.238,0,0,0,
,0.929,0.176,0.094,-76.905,1.281,-96.68,0,0,0,
,0.926,0.174,0.103,-54.505,10.742,-104.981,0,0,0,
,0.92,0.168,0.109,-46.936,17.761,-113.343,0,0,0,
,0.916,0.156,0.105,-55.42,25.207,-117.615,0,0,0,
,0.908,0.157,0.108,-78.858,30.944,-120.85,0,0,0,
,0.911,0.163,0.11,-96.375,41.992,-124.756,0,0,0,
,0.917,0.167,0.114,-105.408,50.781,-128.785,0,0,0,
,0.92,0.182,0.115,-100.586,63.049,-132.203,0,0,0,
