TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.011,0.978,0.147,-3.235,-51.087,-37.354,0,0,0,
,0.017,0.973,0.143,9.155,-35.645,-30.152,0,0,0,
,0.015,0.965,0.142,20.385,-24.781,-28.931,0,0,0,
,0.015,0.955,0.132,25.207,-15.381,-28.26,0,0,0,
,0.016,0.95,0.131,14.465,-8.789,-26.185,0,0,0,
,0.007,0.955,0.131,3.54,-7.203,-24.048,0,0,0,
,0.003,0.942,0.135,24.414,13.488,-23.682,0,0,0,
,0.01,0.924,0.135,-0.489,24.353,-29.358,0,0,0,
,0.016,0.947,0.132,-19.898,26.245,-26.001,0,0,0,
,0.014,0.965,0.134,5.065,34.545,-27.344,0,0,0,
,0.014,0.958,0.143,39.428,45.349,-30.823,0,0,0,
,0.019,0.938,0.156,47.851,46.569,-33.081,0,0,0,
,0.02,0.937,0.168,30.639,44.494,-34.058,0,0,0,
,0.025,0.948,0.171,28.381,43.335,-34.729,0,0,0,
,0.022,0.944,0.154,36.132,46.508,-40.772,0,0,0,
,0.034,0.945,0.162,26.428,44.25,-41.565,0,0,0,
,0.033,0.955,0.167,22.399,44.006,-40.528,0,0,0,
,0.033,0.948,0.166,21.606,44.494,-44.495,0,0,0,
,0.04,0.949,0.171,17.273,45.227,-44.922,0,0,0,
,0.04,0.959,0.169,10.864,44.982,-42.542,0,0,0,
,0.036,0.954,0.174,15.686,43.762,-43.274,0,0,0,
,0.041,0.952,0.178,15.136,43.212,-43.824,0,0,0,
,0.039,0.956,0.181,19.226,45.166,-38.819,0,0,0,
,0.035,0.939,0.181,28.076,42.48,-39.917,0,0,0,
,0.036,0.943,0.191,16.601,36.132,-41.626,0,0,0,
,0.036,0.952,0.195,9.887,32.959,-42.542,0,0,0,
,0.039,0.953,0.2,12.939,31.921,-42.176,0,0,0,
,0.034,0.953,0.195,25.512,27.526,-41.993,0,0,0,
,0.033,0.958,0.194,30.456,28.32,-39.612,0,0,0,
,0.037,0.962,0.194,30.212,26.611,-36.072,0,0,0,
,0.034,0.953,0.201,30.639,21.423,-37.537,0,0,0,
,0.034,0.953,0.191,20.629,19.104,-36.011,0,0,0,
,0.033,0.951,0.197,10.009,16.662,-36.377,0,0,0,
,0.033,0.961,0.198,-0.733,8.911,-32.776,0,0,0,
,0.034,0.959,0.188,5.737,0.976,-23.56,0,0,0,
,0.036,0.958,0.183,-0.611,0.366,-22.522,0,0,0,
,0.041,0.958,0.182,2.685,0.732,-18.555,0,0,0,
,0.041,0.951,0.182,6.958,1.831,-17.762,0,0,0,
,0.045,0.95,0.181,6.897,1.586,-17.762,0,0,0,
,0.039,0.945,0.177,7.019,-0.184,-15.381,0,0,0,
,0.046,0.943,0.178,4.577,1.403,-17.518,0,0,0,
,0.042,0.941,0.177,7.812,4.15,-18.799,0,0,0,
,0.046,0.939,0.171,8.361,3.479,-20.691,0,0,0,
,0.051,0.941,0.172,13.732,2.868,-23.499,0,0,0,
,0.053,0.937,0.175,5.249,7.446,-27.344,0,0,0,
,0.056,0.949,0.167,-6.958,6.225,-26.734,0,0,0,
,0.049,0.954,0.172,1.037,11.047,-27.344,0,0,0,
,0.046,0.947,0.172,14.099,15.441,-28.626,0,0,0,
,0.042,0.941,0.175,14.404,18.188,-27.222,0,0,0,
,0.04,0.944,0.175,13.549,21.728,-26.185,0,0,0,
,0.04,0.948,0.181,20.446,20.385,-28.626,0,0,0,
,0.046,0.95,0.189,4.699,12.268,-30.579,0,0,0,
,0.042,0.951,0.184,0.549,9.216,-29.969,0,0,0,
,0.048,0.958,0.18,2.624,7.873,-29.419,0,0,0,
,0.052,0.959,0.185,5.127,9.338,-28.748,0,0,0,
,0.047,0.956,0.189,11.047,7.934,-25.757,0,0,0,
,0.05,0.953,0.183,5.676,13.671,-19.165,0,0,0,
,0.051,0.953,0.182,9.338,11.108,-20.508,0,0,0,
