TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.112,0.682,0.829,-13.184,-213.379,-494.812,
00:00:00:16,-0.177,0.45,0.797,127.746,-172.12,-237.061,
00:00:00:33,-0.137,0.412,0.807,95.336,-70.435,-142.395,
00:00:00:50,-0.129,0.525,0.802,24.169,-11.17,-140.503,
00:00:00:66,-0.089,0.497,0.817,-36.744,82.885,-96.131,
00:00:00:83,-0.147,0.477,0.914,15.014,15.869,-117.615,
00:00:00:100,-0.125,0.424,0.952,157.104,-36.255,-95.643,
00:00:00:116,-0.106,0.295,1.021,112.671,-63.782,-71.717,
00:00:00:133,-0.148,0.304,0.971,28.869,-83.68,-66.834,
00:00:00:150,-0.129,0.32,0.881,-49.439,-129.456,-88.501,
00:00:00:166,-0.102,0.373,0.885,-51.026,-156.311,-69.581,
00:00:00:183,-0.127,0.427,0.961,-31.861,-187.317,-14.771,
00:00:00:200,-0.163,0.471,0.972,23.01,-178.772,79.223,
00:00:00:216,-0.203,0.469,0.954,97.168,-142.212,178.283,
00:00:00:233,-0.228,0.491,0.893,143.615,-82.459,274.475,
00:00:00:250,-0.253,0.493,0.921,158.081,-10.621,329.956,
00:00:00:266,-0.266,0.496,0.909,145.874,68.298,376.892,
00:00:00:283,-0.271,0.484,0.871,153.93,136.352,409.851,
00:00:00:300,-0.259,0.456,0.823,144.348,181.945,425.354,
00:00:00:316,-0.244,0.414,0.815,141.723,219.055,425.415,
00:00:00:333,-0.224,0.379,0.822,151.001,260.803,411.499,
00:00:00:350,-0.219,0.447,0.861,201.172,309.753,359.13,
00:00:00:366,-0.163,0.447,0.844,218.505,371.521,260.254,
00:00:00:383,-0.11,0.322,0.871,265.136,374.145,152.588,
00:00:00:400,-0.072,0.092,0.854,257.69,380.127,93.261,
00:00:00:416,-0.044,0.021,0.861,212.524,377.99,98.083,
00:00:00:433,0.024,0.103,0.869,198.303,357.544,110.229,
00:00:00:450,0.048,0.139,0.885,161.316,334.228,98.205,
00:00:00:466,0.068,0.213,0.92,109.375,308.899,23.376,
00:00:00:483,0.083,0.218,0.905,62.194,267.028,-69.458,
00:00:00:500,0.113,0.128,1.058,-42.969,221.74,-167.847,
00:00:00:516,0.045,0.07,1.073,-257.63,238.464,-271.668,
00:00:00:533,0.088,0.213,1.046,-424.744,270.019,-256.043,
00:00:00:550,0.149,0.376,0.971,-472.29,211.181,-244.935,
00:00:00:566,0.155,0.507,0.995,-283.387,74.89,-207.215,
00:00:00:583,0.085,0.447,0.887,-49.378,-24.17,-191.407,
00:00:00:600,0.026,0.252,0.956,40.283,-67.322,-194.642,
00:00:00:616,-0.056,0.224,0.897,-129.883,-9.461,-165.223,
00:00:00:633,0.004,0.401,0.888,-196.473,60.363,-152.649,
00:00:00:650,0.072,0.422,0.91,-149.903,47.912,-164.673,
00:00:00:666,0.036,0.446,0.927,-90.882,27.404,-136.414,
00:00:00:683,0.029,0.427,0.942,-43.946,13.183,-118.348,
00:00:00:700,0.024,0.384,0.924,25.878,-14.1,-101.502,
00:00:00:716,-0.009,0.291,0.925,22.644,-25.086,-99.244,
00:00:00:733,-0.015,0.264,0.944,-51.941,-1.648,-134.766,
00:00:00:750,0.002,0.308,0.931,-81.971,20.752,-139.405,
00:00:00:766,0.015,0.299,0.938,-96.863,5.004,-157.837,
00:00:00:783,0.019,0.291,0.936,-104.615,1.037,-161.927,
00:00:00:800,0.034,0.346,0.943,-130.616,-5.982,-155.152,
00:00:00:816,0.032,0.363,0.944,-104.065,-19.349,-154.175,
00:00:00:833,0.035,0.375,0.91,-83.313,-6.348,-158.936,
00:00:00:850,0.037,0.394,0.918,-47.73,-3.357,-142.64,
00:00:00:866,0.055,0.4,0.91,-55.054,7.507,-146.546,
00:00:00:883,0.088,0.367,0.936,-34.852,-9.461,-134.461,
00:00:00:900,0.049,0.35,0.921,-56.092,-5.066,-125.367,
00:00:00:916,0.05,0.342,0.92,-79.041,-0.245,-132.203,
00:00:00:933,0.049,0.372,0.908,-86.67,2.685,-124.817,
00:00:00:950,0.083,0.467,0.871,-73.609,-0.977,-136.414,
00:00:00:966,0.101,0.42,0.892,-66.346,-14.649,-135.682,
00:00:00:983,0.079,0.415,0.886,-68.665,-27.344,-130.494,
00:00:01:0,0.082,0.442,0.853,-92.53,-10.682,-146.302,
00:00:01:16,0.107,0.46,0.863,-98.694,-11.841,-140.442,
00:00:01:33,0.104,0.489,0.844,-95.948,-4.517,-132.813,
00:00:01:50,0.113,0.512,0.834,-89.661,-9.766,-125.184,
00:00:01:66,0.105,0.51,0.843,10.559,-42.542,-68.238,
00:00:01:83,0.092,0.436,0.882,84.411,-70.008,-25.696,
00:00:01:100,0.074,0.437,0.894,124.817,-84.839,3.173,
00:00:01:116,0.064,0.41,0.898,156.372,-99.305,22.399,
00:00:01:133,0.055,0.374,0.919,166.442,-116.028,39.123,
00:00:01:150,0.041,0.368,0.918,156.005,-120.118,56.945,
00:00:01:166,0.033,0.362,0.928,155.029,-119.446,75.622,
00:00:01:183,0.032,0.339,0.935,151.428,-125.489,91.064,
00:00:01:200,0.026,0.338,0.937,136.963,-120.301,123.84,
00:00:01:216,0.015,0.364,0.929,135.986,-121.949,143.737,
00:00:01:233,0.024,0.379,0.923,143.432,-117.493,185.241,
00:00:01:250,0.028,0.352,0.928,148.986,-132.019,230.713,
00:00:01:266,0.011,0.427,0.922,180.664,-133.301,276.062,
00:00:01:283,0.009,0.464,0.891,249.267,-143.311,326.721,
00:00:01:300,-0.002,0.44,0.894,341.369,-167.603,354.126,
00:00:01:316,-0.019,0.384,0.917,397.277,-173.89,391.784,
00:00:01:333,-0.018,0.391,0.934,451.294,-181.702,412.658,
00:00:01:350,-0.036,0.346,0.93,495.239,-190.186,432.922,
00:00:01:366,-0.07,0.402,0.931,527.099,-188.965,443.969,
00:00:01:383,-0.087,0.379,0.934,533.752,-186.585,427.063,
00:00:01:400,-0.125,0.295,0.979,538.269,-152.039,400.329,
00:00:01:416,-0.169,0.185,0.996,501.831,-130.433,388.061,
00:00:01:433,-0.198,0.113,0.987,387.207,-100.159,413.635,
00:00:01:450,-0.165,0.091,0.986,215.698,-59.266,427.307,
00:00:01:466,-0.13,0.115,0.978,129.577,-22.828,423.523,
00:00:01:483,-0.107,0.196,1.021,121.948,-3.663,412.048,
00:00:01:500,-0.096,0.17,1.008,94.665,3.295,395.019,
00:00:01:516,-0.087,0.175,1.016,0.549,13.549,378.173,
00:00:01:533,-0.092,0.214,1.008,-134.522,26.123,345.031,
00:00:01:550,-0.112,0.261,1.033,-181.519,7.385,318.847,
00:00:01:566,-0.134,0.246,1.048,-254.212,21.911,287.658,
00:00:01:583,-0.146,0.239,1.026,-352.478,38.513,265.503,
00:00:01:600,-0.165,0.232,1.033,-420.777,59.936,261.474,
00:00:01:616,-0.186,0.226,0.993,-492.493,78.674,258.545,
00:00:01:633,-0.198,0.215,0.983,-574.952,95.031,258.056,
00:00:01:650,-0.212,0.207,0.971,-644.288,117.797,246.582,
00:00:01:666,-0.209,0.215,0.958,-653.199,142.944,216.43,
00:00:01:683,-0.202,0.233,0.94,-636.17,200.927,177.368,
00:00:01:700,-0.201,0.243,0.885,-557.984,244.079,119.506,
00:00:01:716,-0.214,0.167,0.815,-531.311,251.587,82.336,
00:00:01:733,-0.219,0.12,0.802,-496.216,232.177,26.001,
00:00:01:750,-0.203,0.105,0.772,-526.062,242.309,-2.564,
00:00:01:766,-0.176,0.134,0.762,-512.269,237.976,-48.951,
00:00:01:783,-0.167,0.154,0.705,-545.044,236.572,-104.065,
00:00:01:800,-0.15,0.182,0.741,-555.481,210.937,-177.185,
00:00:01:816,-0.133,0.171,0.751,-464.783,164.306,-254.273,
00:00:01:833,-0.14,0.149,0.77,-307.251,128.296,-304.444,
00:00:01:850,-0.14,0.094,0.802,-154.175,89.599,-341.37,
00:00:01:866,-0.142,0.073,0.814,-23.377,76.66,-365.845,
00:00:01:883,-0.142,0.07,0.834,67.565,103.637,-385.865,
00:00:01:900,-0.146,0.028,1.012,54.809,168.945,-429.81,
00:00:01:916,0.158,1.079,3.171,-158.081,453.064,-992.798,
00:00:01:933,0.288,1.75,0.623,-726.014,369.018,-431.702,
00:00:01:950,0.183,0.411,0.444,85.022,-15.198,-178.956,
00:00:01:966,0.102,0.023,0.722,407.776,-199.158,-57.74,
00:00:01:983,-0.121,0.334,0.96,-46.814,-21.79,-259.095,
00:00:02:0,0.107,0.78,0.921,-122.071,153.32,-251.038,
00:00:02:16,0.188,0.702,0.734,17.517,87.646,-95.643,
00:00:02:33,0.165,0.444,0.754,293.762,40.771,-17.762,
00:00:02:50,0.114,0.429,0.855,345.886,-14.222,98.266,
00:00:02:66,0.044,0.385,0.898,313.293,-32.471,117.126,
00:00:02:83,0.041,0.421,0.892,255.92,-34.058,132.568,
00:00:02:100,0.036,0.435,0.911,238.891,-45.533,132.873,
00:00:02:116,0.006,0.404,0.9,196.472,-42.908,133.545,
00:00:02:133,-0.021,0.372,0.936,160.949,-25.391,105.041,
00:00:02:150,-0.034,0.361,0.929,106.689,-9.4,85.571,
00:00:02:166,-0.033,0.365,0.927,53.955,-1.282,51.391,
00:00:02:183,-0.03,0.381,0.915,9.399,-1.16,24.353,
00:00:02:200,-0.028,0.399,0.923,-10.071,7.08,-10.132,
00:00:02:216,-0.02,0.422,0.9,-23.316,17.517,-35.401,
00:00:02:233,-0.001,0.43,0.897,-29.908,21.24,-52.979,
00:00:02:250,0.016,0.418,0.885,-31.434,18.493,-51.697,
00:00:02:266,0.021,0.443,0.877,-11.475,18.005,-37.476,
00:00:02:283,0.025,0.444,0.883,19.287,9.948,-21.18,
00:00:02:300,0.018,0.435,0.886,47.241,3.173,-7.325,
00:00:02:316,0.008,0.411,0.897,61.889,-0.245,0,
00:00:02:333,0.003,0.397,0.902,56.579,-2.137,1.22,
00:00:02:350,-0.005,0.39,0.909,45.715,0.915,0.244,
00:00:02:366,-0.001,0.388,0.903,26.062,4.272,-2.686,
00:00:02:383,-0.001,0.385,0.906,-15.442,5.432,-4.822,
00:00:02:400,-0.001,0.403,0.904,-21.119,15.808,-6.409,
00:00:02:416,0.005,0.411,0.888,-27.1,21.301,-9.461,
00:00:02:433,-0.006,0.421,0.891,-21.546,13,0.488,
00:00:02:450,0.011,0.44,0.889,6.286,12.512,4.821,
00:00:02:466,-0.03,0.396,0.896,7.69,7.507,-7.63,
00:00:02:483,0.001,0.404,0.901,-2.259,12.939,-11.963,
00:00:02:500,-0.002,0.408,0.897,-21.851,8.056,-4.578,
00:00:02:516,0.001,0.421,0.893,-9.766,17.273,1.648,
